"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"121283","331879","NULL","1","1026","NULL","with skin","99.2","1","NULL","NULL"
"121284","331880","NULL","1","1011","NULL","NULL","180","1","NULL","NULL"
"121285","331880","NULL","1","1010","NULL","NULL","149","1","NULL","NULL"
"121286","331880","NULL","1","1026","NULL","without skin","137","1","NULL","NULL"
"121287","331880","NULL","1","1026","NULL","with skin","149","1","NULL","NULL"
"121288","331881","NULL","1","1011","NULL","NULL","162","1","NULL","NULL"
"121289","331881","NULL","1","1010","NULL","NULL","128","1","NULL","NULL"
"121290","331881","NULL","1","1026","NULL","without skin","118","1","NULL","NULL"
"121291","331881","NULL","1","1026","NULL","with skin","128","1","NULL","NULL"
"121292","331882","NULL","1","1011","NULL","NULL","157","1","NULL","NULL"
"121293","331882","NULL","1","1010","NULL","NULL","139","1","NULL","NULL"
"121294","331882","NULL","1","1026","NULL","without skin","128","1","NULL","NULL"
"121295","331882","NULL","1","1026","NULL","with skin","139","1","NULL","NULL"
"121296","331883","NULL","1","1011","NULL","NULL","216","1","NULL","NULL"
"121297","331883","NULL","1","1010","NULL","NULL","179","1","NULL","NULL"
"121298","331883","NULL","1","1026","NULL","without skin","164","1","NULL","NULL"
"121299","331883","NULL","1","1026","NULL","with skin","179","1","NULL","NULL"
"121300","331884","NULL","1","1011","NULL","NULL","160","1","NULL","NULL"
"121301","331884","NULL","1","1010","NULL","NULL","113","1","NULL","NULL"
"121302","331884","NULL","1","1026","NULL","without skin","104","1","NULL","NULL"
"121303","331884","NULL","1","1026","NULL","with skin","113","1","NULL","NULL"
"121304","331885","NULL","1","1011","NULL","NULL","126","1","NULL","NULL"
"121305","331885","NULL","1","1010","NULL","NULL","106","1","NULL","NULL"
"121306","331885","NULL","1","1026","NULL","without skin","97","1","NULL","NULL"
"121307","331885","NULL","1","1026","NULL","with skin","106","1","NULL","NULL"
"121308","331897","1","1","1026","NULL","without skin","94.7","60","NULL","2010"
"121309","331897","2","1","1026","NULL","with skin","104","60","NULL","2010"
"121310","331899","NULL","1","1010","NULL","NULL","170","3","NULL","NULL"
"121311","331899","NULL","1","1043","NULL","NULL","163","3","NULL","NULL"
"121312","331899","NULL","1","1011","NULL","NULL","231","3","NULL","NULL"
"121313","331900","NULL","1","1010","NULL","NULL","180","4","NULL","NULL"
"121314","331900","NULL","1","1043","NULL","NULL","195","4","NULL","NULL"
"121315","331900","NULL","1","1011","NULL","NULL","269","4","NULL","NULL"
"121316","331906","NULL","1","1010","NULL","NULL","137","6","NULL","NULL"
"121317","331906","NULL","1","1043","NULL","NULL","146","6","NULL","NULL"
"121318","331906","NULL","1","1011","NULL","NULL","214","6","NULL","NULL"
"121319","331912","NULL","1","1010","NULL","NULL","162","4","NULL","NULL"
"121320","331912","NULL","1","1043","NULL","NULL","173","4","NULL","NULL"
"121321","331912","NULL","1","1011","NULL","NULL","233","4","NULL","NULL"
"121322","331913","NULL","1","1010","NULL","NULL","217","4","NULL","NULL"
"121323","331913","NULL","1","1043","NULL","NULL","212","4","NULL","NULL"
"121324","331913","NULL","1","1011","NULL","NULL","313","4","NULL","NULL"
"121325","331918","NULL","1","1010","NULL","NULL","126","6","NULL","NULL"
"121326","331918","NULL","1","1043","NULL","NULL","130","6","NULL","NULL"
"121327","331918","NULL","1","1011","NULL","NULL","186","6","NULL","NULL"
"121328","331919","NULL","1","1010","NULL","NULL","113","7","NULL","NULL"
"121329","331919","NULL","1","1043","NULL","NULL","129","7","NULL","NULL"
"121330","331919","NULL","1","1011","NULL","NULL","171","7","NULL","NULL"
"121331","331932","NULL","1","1010","NULL","NULL","184","5","NULL","NULL"
"121332","331932","NULL","1","1043","NULL","NULL","223","5","NULL","NULL"
"121333","331932","NULL","1","1011","NULL","NULL","244","5","NULL","NULL"
"121334","331933","NULL","1","1010","NULL","NULL","229","4","NULL","NULL"
"121335","331933","NULL","1","1043","NULL","NULL","321","4","NULL","NULL"
"121336","331933","NULL","1","1011","NULL","NULL","253","4","NULL","NULL"
"121337","331946","NULL","1","1010","NULL","NULL","380","6","NULL","NULL"
"121338","331946","NULL","1","1043","NULL","NULL","175","6","NULL","NULL"
"121339","331946","NULL","1","1011","NULL","NULL","441","6","NULL","NULL"
"121340","331947","NULL","1","1010","NULL","NULL","118","6","NULL","NULL"
"121341","331947","NULL","1","1043","NULL","NULL","128","6","NULL","NULL"
"121342","331947","NULL","1","1011","NULL","NULL","180","6","NULL","NULL"
"121343","331960","1","1","1043","NULL","NULL","174","55","NULL","2012"
"121344","331970","1","1","1049","NULL","1/2 cup","116","1","NULL","NULL"
"121345","331970","NULL","0.5","1000","NULL","NULL","116","1","NULL","NULL"
"121346","331971","1","1","1049","NULL","1/2 cup","112","1","NULL","NULL"
"121347","331971","NULL","0.5","1000","NULL","NULL","112","1","NULL","NULL"
"121348","331986","1","1","1049","NULL","1/2 cup","151","1","NULL","NULL"
"121349","331986","NULL","0.5","1000","NULL","NULL","151","1","NULL","NULL"
"121350","331987","1","1","1049","NULL","1/2 cup","154","1","NULL","NULL"
"121351","331987","NULL","0.5","1000","NULL","NULL","154","1","NULL","NULL"
"121352","331994","1","1","1049","NULL","1/2 cup","133","1","NULL","NULL"
"121353","331994","NULL","0.5","1000","NULL","NULL","133","1","NULL","NULL"
"121354","332000","1","1","1049","NULL","1/2 cup","116","1","NULL","NULL"
"121355","332000","NULL","0.5","1000","NULL","NULL","116","1","NULL","NULL"
"121356","332005","1","1","1049","NULL","1/2 cup","130","1","NULL","NULL"
"121357","332005","NULL","0.5","1000","NULL","NULL","130","1","NULL","NULL"
"121358","332010","1","1","1049","NULL","1/2 cup","124","1","NULL","NULL"
"121359","332010","NULL","0.5","1000","NULL","NULL","124","1","NULL","NULL"
"121360","332014","1","1","1049","NULL","1/2 cup","118","1","NULL","NULL"
"121361","332014","NULL","0.5","1000","NULL","NULL","118","1","NULL","NULL"
"121362","332018","1","1","1049","NULL","1/2 cup","138","1","NULL","NULL"
"121363","332018","NULL","0.5","1000","NULL","NULL","138","1","NULL","NULL"
"121364","332050","1","1","1049","NULL","1/2 cup","139","1","NULL","NULL"
"121365","332050","NULL","0.5","1000","NULL","NULL","139","1","NULL","NULL"
"121366","332060","1","1","1049","NULL","1/2 cup","135","1","NULL","NULL"
"121367","332060","NULL","0.5","1000","NULL","NULL","135","1","NULL","NULL"
"121368","332069","1","1","1049","NULL","1/2 cup","130","1","NULL","NULL"
"121369","332069","NULL","0.5","1000","NULL","NULL","130","1","NULL","NULL"
"121370","332070","1","1","1049","NULL","1/2 cup","134","1","NULL","NULL"
"121371","332070","NULL","0.5","1000","NULL","NULL","134","1","NULL","NULL"
"121372","332077","1","1","1049","NULL","1/2 cup","130","1","NULL","NULL"
"121373","332077","NULL","0.5","1000","NULL","NULL","130","1","NULL","NULL"
"121374","332078","1","1","1049","NULL","1/2 cup","141","1","NULL","NULL"
"121375","332078","NULL","0.5","1000","NULL","NULL","141","1","NULL","NULL"
"121376","332085","1","1","1049","NULL","1/2 cup","141","1","NULL","NULL"
"121377","332085","NULL","0.5","1000","NULL","NULL","141","1","NULL","NULL"
"121378","332086","1","1","1049","NULL","1/2 cup","140","1","NULL","NULL"
"121379","332086","NULL","0.5","1000","NULL","NULL","140","1","NULL","NULL"
"121380","332093","1","1","1049","NULL","1/2 cup","147","1","NULL","NULL"
"121381","332093","NULL","0.5","1000","NULL","NULL","147","1","NULL","NULL"
"121382","332094","1","1","1049","NULL","1/2 cup","134","1","NULL","NULL"
"121383","332094","NULL","0.5","1000","NULL","NULL","134","1","NULL","NULL"
"121384","332101","1","1","1049","NULL","1/2 cup","131","1","NULL","NULL"
"121385","332101","NULL","0.5","1000","NULL","NULL","131","1","NULL","NULL"
"121386","332102","1","1","1049","NULL","1/2 cup","145","1","NULL","NULL"
"121387","332102","NULL","0.5","1000","NULL","NULL","145","1","NULL","NULL"
"121388","332129","1","1","1049","NULL","1/2 cup","121","1","NULL","NULL"
"121389","332129","NULL","0.5","1000","NULL","NULL","121","1","NULL","NULL"
"121390","332142","1","1","1049","NULL","1/2 cup","126","1","NULL","NULL"
"121391","332142","NULL","0.5","1000","NULL","NULL","126","1","NULL","NULL"
"121392","332143","1","1","1049","NULL","1/2 cup","146","1","NULL","NULL"
"121393","332143","NULL","0.5","1000","NULL","NULL","146","1","NULL","NULL"
"121394","332155","1","1","1049","NULL","1/2 cup","131","1","NULL","NULL"
"121395","332155","NULL","0.5","1000","NULL","NULL","131","1","NULL","NULL"
"121396","332183","1","1","1049","NULL","1/2 cup","139","1","NULL","NULL"
"121397","332183","NULL","0.5","1000","NULL","NULL","139","1","NULL","NULL"
"121398","332184","1","1","1049","NULL","1/2 cup","146","1","NULL","NULL"
"121399","332184","NULL","0.5","1000","NULL","NULL","146","1","NULL","NULL"
"121400","332191","1","1","1049","NULL","1/2 cup","123","1","NULL","NULL"
"121401","332191","NULL","0.5","1000","NULL","NULL","123","1","NULL","NULL"
"121402","332192","1","1","1049","NULL","1/2 cup","126","1","NULL","NULL"
"121403","332192","NULL","0.5","1000","NULL","NULL","126","1","NULL","NULL"
"121404","332228","1","1","1049","NULL","1/2 cup","138","1","NULL","NULL"
"121405","332228","NULL","0.5","1000","NULL","NULL","138","1","NULL","NULL"
"121406","332233","1","1","1049","NULL","1/2 cup","143","1","NULL","NULL"
"121407","332233","NULL","0.5","1000","NULL","NULL","143","1","NULL","NULL"
"121408","332239","1","1","1049","NULL","1/2 cup","149","1","NULL","NULL"
"121409","332239","NULL","0.5","1000","NULL","NULL","149","1","NULL","NULL"
"121410","332264","1","1","1049","NULL","1/2 cup","140","1","NULL","NULL"
"121411","332264","NULL","0.5","1000","NULL","NULL","140","1","NULL","NULL"
"121412","332269","1","1","1049","NULL","1/2 cup","147","1","NULL","NULL"
"121413","332269","NULL","0.5","1000","NULL","NULL","147","1","NULL","NULL"
"121414","332278","1","1","1049","NULL","1/2 cup","141","1","NULL","NULL"
"121415","332278","NULL","0.5","1000","NULL","NULL","141","1","NULL","NULL"
"121416","332282","1","1","1049","NULL","1/2 cup","135","36","NULL","2009"
"121417","332284","NULL","1","1050","NULL","NULL","10.6","1","NULL","NULL"
"121418","332285","NULL","1","1050","NULL","NULL","10.7","1","NULL","NULL"
"121419","332291","NULL","1","1050","NULL","NULL","10.5","1","NULL","NULL"
"121420","332295","NULL","1","1050","NULL","NULL","10.2","1","NULL","NULL"
"121421","332303","NULL","1","1050","NULL","NULL","10.8","1","NULL","NULL"
"121422","332307","NULL","1","1050","NULL","NULL","12","1","NULL","NULL"
"121423","332315","NULL","1","1050","NULL","NULL","13.8","1","NULL","NULL"
"121424","332318","NULL","1","1050","NULL","NULL","18.1","1","NULL","NULL"
"121425","332325","NULL","1","1050","NULL","NULL","18","1","NULL","NULL"
"121426","332328","NULL","1","1050","NULL","NULL","16.6","1","NULL","NULL"
"121427","332337","NULL","1","1050","NULL","NULL","13.8","1","NULL","NULL"
"121428","332341","NULL","1","1050","NULL","NULL","15.7","1","NULL","NULL"
"121429","332349","NULL","1","1050","NULL","NULL","10.9","1","NULL","NULL"
"121430","332350","NULL","1","1050","NULL","NULL","13.4","1","NULL","NULL"
"121431","332356","NULL","1","1050","NULL","NULL","17","1","NULL","NULL"
"121432","332359","NULL","1","1050","NULL","NULL","14.1","1","NULL","NULL"
"121433","332366","NULL","1","1050","NULL","NULL","11.4","1","NULL","NULL"
"121434","332374","NULL","1","1050","NULL","NULL","15.3","1","NULL","NULL"
"121435","332378","NULL","1","1050","NULL","NULL","11.9","1","NULL","NULL"
"121436","332386","NULL","1","1050","NULL","NULL","16.7","1","NULL","NULL"
"121437","332390","NULL","1","1050","NULL","NULL","11.5","1","NULL","NULL"
"121438","332397","1","1","1050","NULL","NULL","13.5","21","NULL","2015"
"121439","332487","NULL","1","1000","NULL","slices","140","1","NULL","NULL"
"121440","332487","NULL","1","1000","NULL","cubes","161","1","NULL","NULL"
"121441","332487","NULL","1","1071","NULL","small","148","1","NULL","NULL"
"121442","332487","NULL","1","1071","NULL","medium","178","1","NULL","NULL"
"121443","332487","NULL","1","1071","NULL","large","230","1","NULL","NULL"
"121444","332487","NULL","1","1049","NULL","NLEA","166","1","NULL","NULL"
"121445","332565","NULL","1","1000","NULL","sliced","140","1","NULL","NULL"
"121446","332565","NULL","1","1071","NULL","small","152","1","NULL","NULL"
"121447","332565","NULL","1","1071","NULL","medium","177","1","NULL","NULL"
"121448","332565","NULL","1","1071","NULL","large","227","1","NULL","NULL"
"121449","332597","1","1","1000","NULL","slices","140","1","NULL","2000"
"121450","332597","2","1","1071","NULL","small","148","1","NULL","2000"
"121451","332597","3","1","1071","NULL","medium","178","1","NULL","2000"
"121452","332597","4","1","1071","NULL","large","230","1","NULL","2000"
"121453","332599","NULL","1","1067","NULL","NULL","5","1","NULL","NULL"
"121454","332605","NULL","1","1067","NULL","NULL","3.3","1","NULL","NULL"
"121455","332606","NULL","1","1067","NULL","NULL","4.2","1","NULL","NULL"
"121456","332614","NULL","1","1067","NULL","NULL","3.1","1","NULL","NULL"
"121457","332617","NULL","1","1067","NULL","NULL","2.4","1","NULL","NULL"
"121458","332624","NULL","1","1067","NULL","NULL","3.4","1","NULL","NULL"
"121459","332627","NULL","1","1067","NULL","NULL","2.5","1","NULL","NULL"
"121460","332634","NULL","1","1067","NULL","NULL","2.5","1","NULL","NULL"
"121461","332637","NULL","1","1067","NULL","NULL","3","1","NULL","NULL"
"121462","332644","NULL","1","1067","NULL","NULL","3","1","NULL","NULL"
"121463","332648","NULL","1","1067","NULL","NULL","3.2","1","NULL","NULL"
"121464","332663","NULL","1","1067","NULL","NULL","4.3","1","NULL","NULL"
"121465","332666","NULL","1","1067","NULL","NULL","2.8","1","NULL","NULL"
"121466","332682","NULL","1","1067","NULL","NULL","2.9","1","NULL","NULL"
"121467","332685","NULL","1","1067","NULL","NULL","3.7","1","NULL","NULL"
"121468","332706","NULL","1","1067","NULL","NULL","3","1","NULL","NULL"
"121469","332709","NULL","1","1067","NULL","NULL","2.8","1","NULL","NULL"
"121470","332717","NULL","1","1067","NULL","NULL","3.1","1","NULL","NULL"
"121471","332720","NULL","1","1067","NULL","NULL","4.4","1","NULL","NULL"
"121472","332737","NULL","1","1067","NULL","NULL","4.9","1","NULL","NULL"
"121473","332740","NULL","1","1067","NULL","NULL","2.2","1","NULL","NULL"
"121474","332755","NULL","1","1067","NULL","NULL","2.9","1","NULL","NULL"
"121475","332756","NULL","1","1067","NULL","NULL","2.7","1","NULL","NULL"
"121476","332772","NULL","1","1067","NULL","NULL","2.6","1","NULL","NULL"
"121477","332775","NULL","1","1067","NULL","NULL","2.5","1","NULL","NULL"
"121478","332791","1","1","1067","NULL","NULL","3.2","25","NULL","2015"
"121479","332793","NULL","1","1000","NULL","ground","208","1","NULL","NULL"
"121480","332795","NULL","1","1033","NULL","medium","69.2","1","NULL","NULL"
"121481","332801","NULL","1","1000","NULL","ground","227","1","NULL","NULL"
"121482","332804","NULL","1","1000","NULL","ground","145","1","NULL","NULL"
"121483","332810","NULL","1","1033","NULL","medium","85.7","1","NULL","NULL"
"121484","332812","NULL","1","1000","NULL","ground","217","1","NULL","NULL"
"121485","332828","NULL","1","1000","NULL","ground","165","1","NULL","NULL"
"121486","332831","NULL","1","1000","NULL","ground","146","1","NULL","NULL"
"121487","332847","NULL","1","1033","NULL","long","186","1","NULL","NULL"
"121488","332849","NULL","1","1033","NULL","medium","86.4","1","NULL","NULL"
"121489","332864","1","1","1033","NULL","medium","80.4","3","NULL","2016"
"121490","332864","2","1","1033","NULL","long","186","1","NULL","2016"
"121491","332864","3","1","1000","NULL","ground","185","6","NULL","2016"
"121492","332866","NULL","1","1022","NULL","NULL","32.5","1","NULL","NULL"
"121493","332868","NULL","1","1022","NULL","NULL","31.4","1","NULL","NULL"
"121494","332873","NULL","1","1022","NULL","NULL","34","1","NULL","NULL"
"121495","332876","NULL","1","1022","NULL","NULL","31.2","1","NULL","NULL"
"121496","332881","NULL","1","1022","NULL","NULL","25.4","1","NULL","NULL"
"121497","332884","NULL","1","1022","NULL","NULL","29.7","1","NULL","NULL"
"121498","332889","NULL","1","1022","NULL","NULL","26.2","1","NULL","NULL"
"121499","332891","NULL","1","1022","NULL","NULL","25.9","1","NULL","NULL"
"121500","332898","NULL","1","1022","NULL","NULL","30.7","1","NULL","NULL"
"121501","332914","NULL","1","1022","NULL","NULL","26.1","1","NULL","NULL"
"121502","332917","NULL","1","1022","NULL","NULL","16.1","1","NULL","NULL"
"121503","332934","NULL","1","1022","NULL","NULL","24.7","1","NULL","NULL"
"121504","332936","NULL","1","1022","NULL","NULL","19","1","NULL","NULL"
"121505","332952","NULL","1","1022","NULL","NULL","30.6","1","NULL","NULL"
"121506","332955","NULL","1","1022","NULL","NULL","31.3","1","NULL","NULL"
"121507","332969","NULL","1","1022","NULL","NULL","24.8","1","NULL","NULL"
"121508","332971","NULL","1","1022","NULL","NULL","18.5","1","NULL","NULL"
"121509","332985","NULL","1","1022","NULL","NULL","14.1","1","NULL","NULL"
"121510","332987","NULL","1","1022","NULL","NULL","33.3","1","NULL","NULL"
"121511","332992","NULL","1","1022","NULL","NULL","29.8","1","NULL","NULL"
"121512","332994","NULL","1","1022","NULL","NULL","32.2","1","NULL","NULL"
"121513","333008","1","1","1022","NULL","NULL","27","21","NULL","2016"
